2-(3-oxocyclopentyl)acetonitrile,5.0,3.0,DMA,100.0,32
2-(3-oxocyclopentyl)acetonitrile,1.0,2.0,NMP,100.0,3
2-(3-oxocyclopentyl)acetonitrile,1.0,2.0,DMA,100.0,3
2-(3-oxocyclopentyl)acetonitrile,1.0,1.0,DMA,100.0,2
2-(3-oxocyclopentyl)acetonitrile,5.0,1.0,DMA,100.0,10
2-(3-oxocyclopentyl)acetonitrile,3.0,2.0,NMP,50.0,5
2-(3-oxocyclopentyl)acetonitrile,1.0,2.0,NMP,50.0,1
2-(3-oxocyclopentyl)acetonitrile,5.0,3.0,DMA,50.0,23
2-(3-oxocyclopentyl)acetonitrile,1.0,3.0,NMP,100.0,2
2-(3-oxocyclopentyl)acetonitrile,3.0,5.0,DMA,100.0,2
2-(3-oxocyclopentyl)acetonitrile,1.0,3.0,DMA,50.0,0
2-(3-oxocyclopentyl)acetonitrile,5.0,2.0,NMP,50.0,10
2-(3-oxocyclopentyl)acetonitrile,5.0,2.0,DMA,100.0,29
2-(3-oxocyclopentyl)acetonitrile,3.0,3.0,NMP,50.0,5
2-(3-oxocyclopentyl)acetonitrile,5.0,5.0,DMA,50.0,10
2-(3-oxocyclopentyl)acetonitrile,3.0,5.0,DMA,50.0,2
2-(3-oxocyclopentyl)acetonitrile,3.0,2.0,DMA,50.0,9
2-(3-oxocyclopentyl)acetonitrile,1.0,5.0,DMA,50.0,2
2-(3-oxocyclopentyl)acetonitrile,3.0,3.0,NMP,100.0,16
2-(3-oxocyclopentyl)acetonitrile,1.0,5.0,NMP,50.0,2
2-(3-oxocyclopentyl)acetonitrile,5.0,3.0,NMP,50.0,12
2-(3-oxocyclopentyl)acetonitrile,5.0,1.0,NMP,100.0,29
2-(3-oxocyclopentyl)acetonitrile,5.0,1.0,NMP,50.0,7
2-(3-oxocyclopentyl)acetonitrile,1.0,5.0,NMP,100.0,4
2-(3-oxocyclopentyl)acetonitrile,3.0,1.0,DMA,50.0,8
